year,latitude,longitude,population
2008,14.408333333340096,104.71666666668466,45.28803
2008,14.408333333340096,104.725000000018,55.9756
2008,14.408333333340096,104.73333333335134,42.69164
2008,14.408333333340096,104.74166666668467,43.13557
2008,14.408333333340096,104.750000000018,50.17462
2008,14.408333333340096,104.75833333335133,42.69339
2008,14.408333333340096,104.76666666668467,42.69164
2008,14.408333333340096,104.775000000018,42.69163
2008,14.408333333340096,104.78333333335134,42.69163
2008,14.408333333340096,104.79166666668468,42.69164
2008,14.408333333340096,104.800000000018,42.69163
2008,14.408333333340096,104.80833333335134,42.69164
2008,14.408333333340096,104.81666666668467,36.09149
2008,14.408333333340096,104.82500000001801,13.42237
2008,14.408333333340096,104.83333333335133,13.12238
2008,14.408333333340096,104.84166666668467,48.4766
2008,14.408333333340096,104.85000000001801,32.61593
2008,14.408333333340096,104.85833333335134,14.75135
2008,14.408333333340096,104.86666666668468,12.90129
2008,14.408333333340096,104.875000000018,12.90129
2008,14.408333333340096,104.88333333335135,15.0557
2008,14.408333333340096,104.89166666668467,35.42513
2008,14.408333333340096,104.90000000001801,61.7326
2008,14.40000000000677,104.2333333333513,36.79589
2008,14.40000000000677,104.24166666668464,36.79589
2008,14.40000000000677,104.25000000001796,39.74986
2008,14.40000000000677,104.2583333333513,233.456
2008,14.40000000000677,104.26666666668463,367.7104
2008,14.40000000000677,104.27500000001797,399.2906
2008,14.40000000000677,104.2833333333513,379.2435
2008,14.40000000000677,104.29166666668463,281.3286
2008,14.40000000000677,104.30000000001797,55.21044
2008,14.40000000000677,104.3083333333513,54.01078
2008,14.40000000000677,104.31666666668464,54.01077
2008,14.40000000000677,104.60833333335133,58.5947
2008,14.40000000000677,104.61666666668467,46.67522
2008,14.40000000000677,104.62500000001799,42.69322
2008,14.40000000000677,104.63333333335133,42.69322
2008,14.40000000000677,104.64166666668466,42.69323
2008,14.40000000000677,104.650000000018,42.69322
2008,14.40000000000677,104.65833333335132,47.39277
2008,14.40000000000677,104.66666666668466,53.14991
2008,14.40000000000677,104.675000000018,64.48405
2008,14.40000000000677,104.68333333335133,49.79215
2008,14.40000000000677,104.69166666668467,42.69323
2008,14.40000000000677,104.700000000018,42.69322
2008,14.40000000000677,104.70833333335133,42.69323
2008,14.40000000000677,104.71666666668466,42.69322
2008,14.40000000000677,104.725000000018,42.69322
2008,14.40000000000677,104.73333333335134,42.69322
2008,14.40000000000677,104.74166666668467,42.69323
2008,14.40000000000677,104.750000000018,42.69322
2008,14.40000000000677,104.75833333335133,42.69323
2008,14.40000000000677,104.76666666668467,42.69322
2008,14.40000000000677,104.775000000018,42.69322
2008,14.40000000000677,104.78333333335134,42.69322
2008,14.40000000000677,104.79166666668468,42.69323
2008,14.40000000000677,104.800000000018,42.69322
2008,14.40000000000677,104.80833333335134,42.69323
2008,14.40000000000677,104.81666666668467,40.85511
2008,14.40000000000677,104.82500000001801,15.02468
2008,14.40000000000677,104.83333333335133,12.90177
2008,14.40000000000677,104.84166666668467,12.90178
2008,14.40000000000677,104.85000000001801,12.90177
2008,14.40000000000677,104.85833333335134,12.90177
2008,14.40000000000677,104.86666666668468,12.90177
2008,14.40000000000677,104.875000000018,12.90177
2008,14.40000000000677,104.88333333335135,12.90177
2008,14.40000000000677,104.89166666668467,12.90178
2008,14.40000000000677,104.90000000001801,17.91148
2008,14.40000000000677,104.90833333335135,27.25257
2008,14.40000000000677,104.91666666668468,23.15237
2008,14.40000000000677,104.92500000001802,42.70065
2008,14.39166666667343,104.21666666668463,36.79726
2008,14.39166666667343,104.22500000001796,36.79727
2008,14.39166666667343,104.2333333333513,36.79727
2008,14.39166666667343,104.24166666668464,36.79727
2008,14.39166666667343,104.25000000001796,211.0482
2008,14.39166666667343,104.2583333333513,399.3055
2008,14.39166666667343,104.26666666668463,399.3054
2008,14.39166666667343,104.27500000001797,399.3055
2008,14.39166666667343,104.2833333333513,399.3054
2008,14.39166666667343,104.29166666668463,399.3055
2008,14.39166666667343,104.30000000001797,225.0566
2008,14.39166666667343,104.3083333333513,54.02796
2008,14.39166666667343,104.31666666668464,54.01279
2008,14.39166666667343,104.32500000001797,54.01279
2008,14.39166666667343,104.3333333333513,54.01279
2008,14.39166666667343,104.34166666668463,54.01279
2008,14.39166666667343,104.35000000001797,54.01279
2008,14.39166666667343,104.60833333335133,42.69482
2008,14.39166666667343,104.61666666668467,42.69481
2008,14.39166666667343,104.62500000001799,42.69481
2008,14.39166666667343,104.63333333335133,42.69482
2008,14.39166666667343,104.64166666668466,42.69482
2008,14.39166666667343,104.650000000018,42.69482
2008,14.39166666667343,104.65833333335132,42.69482
2008,14.39166666667343,104.66666666668466,42.69481
2008,14.39166666667343,104.675000000018,44.94986
2008,14.39166666667343,104.68333333335133,42.69482
2008,14.39166666667343,104.69166666668467,42.69482
2008,14.39166666667343,104.700000000018,42.69482
2008,14.39166666667343,104.70833333335133,42.69482
2008,14.39166666667343,104.71666666668466,42.69482
2008,14.39166666667343,104.725000000018,42.69481
2008,14.39166666667343,104.73333333335134,42.69481
2008,14.39166666667343,104.74166666668467,42.69482
2008,14.39166666667343,104.750000000018,42.69481
2008,14.39166666667343,104.75833333335133,42.69482
2008,14.39166666667343,104.76666666668467,42.69481
2008,14.39166666667343,104.775000000018,42.69482
2008,14.39166666667343,104.78333333335134,42.69481
2008,14.39166666667343,104.79166666668468,42.69482
2008,14.39166666667343,104.800000000018,42.69481
2008,14.39166666667343,104.80833333335134,42.69482
2008,14.39166666667343,104.81666666668467,17.82191
2008,14.39166666667343,104.82500000001801,12.90226
2008,14.39166666667343,104.83333333335133,12.90225
2008,14.39166666667343,104.84166666668467,12.90226
2008,14.39166666667343,104.85000000001801,12.90225
2008,14.39166666667343,104.85833333335134,12.90226
2008,14.39166666667343,104.86666666668468,12.90226
2008,14.39166666667343,104.875000000018,12.90225
2008,14.39166666667343,104.88333333335135,12.90225
2008,14.39166666667343,104.89166666668467,12.90226
2008,14.39166666667343,104.90000000001801,12.90226
2008,14.39166666667343,104.90833333335135,12.90225
2008,14.39166666667343,104.91666666668468,12.90226
2008,14.39166666667343,104.92500000001802,12.90225
2008,14.39166666667343,104.93333333335134,16.63272
2008,14.39166666667343,104.94166666668468,47.63177
2008,14.39166666667343,104.95000000001801,49.83068
2008,14.39166666667343,104.95833333335135,26.53478
2008,14.39166666667343,104.96666666668469,22.28285
2008,14.38333333334009,104.21666666668463,36.79863
2008,14.38333333334009,104.22500000001796,36.79863
2008,14.38333333334009,104.2333333333513,36.79863
2008,14.38333333334009,104.24166666668464,46.75758
2008,14.38333333334009,104.25000000001796,329.3552
2008,14.38333333334009,104.2583333333513,399.3204
2008,14.38333333334009,104.26666666668463,399.3203
2008,14.38333333334009,104.27500000001797,399.3204
2008,14.38333333334009,104.2833333333513,399.3203
2008,14.38333333334009,104.29166666668463,399.3204
2008,14.38333333334009,104.30000000001797,399.3203
2008,14.38333333334009,104.3083333333513,324.5607
2008,14.38333333334009,104.31666666668464,164.4093
2008,14.38333333334009,104.32500000001797,54.01479
2008,14.38333333334009,104.3333333333513,54.01479
2008,14.38333333334009,104.34166666668463,54.0148
2008,14.38333333334009,104.35000000001797,54.01479
2008,14.38333333334009,104.35833333335131,54.0148
2008,14.38333333334009,104.36666666668464,83.17893
2008,14.38333333334009,104.37500000001798,220.1896
2008,14.38333333334009,104.3833333333513,54.01479
2008,14.38333333334009,104.39166666668464,54.0148
2008,14.38333333334009,104.60000000001799,42.6964
2008,14.38333333334009,104.60833333335133,42.69641
2008,14.38333333334009,104.61666666668467,42.69641
2008,14.38333333334009,104.62500000001799,42.6964
2008,14.38333333334009,104.63333333335133,42.69641
2008,14.38333333334009,104.64166666668466,42.69641
2008,14.38333333334009,104.650000000018,42.69641
2008,14.38333333334009,104.65833333335132,42.69641
2008,14.38333333334009,104.66666666668466,42.69641
2008,14.38333333334009,104.675000000018,42.6964
2008,14.38333333334009,104.68333333335133,42.69641
2008,14.38333333334009,104.69166666668467,42.69641
2008,14.38333333334009,104.700000000018,42.69641
2008,14.38333333334009,104.70833333335133,42.69641
2008,14.38333333334009,104.71666666668466,42.69641
2008,14.38333333334009,104.725000000018,42.6964
2008,14.38333333334009,104.73333333335134,42.6964
2008,14.38333333334009,104.74166666668467,42.69641
2008,14.38333333334009,104.750000000018,42.6964
2008,14.38333333334009,104.75833333335133,42.69641
2008,14.38333333334009,104.76666666668467,42.69641
2008,14.38333333334009,104.775000000018,42.69641
2008,14.38333333334009,104.78333333335134,42.6964
2008,14.38333333334009,104.79166666668468,42.69641
2008,14.38333333334009,104.800000000018,42.6964
2008,14.38333333334009,104.80833333335134,38.83644
2008,14.38333333334009,104.81666666668467,13.25
2008,14.38333333334009,104.82500000001801,12.90274
2008,14.38333333334009,104.83333333335133,12.90273
2008,14.38333333334009,104.84166666668467,12.90274
2008,14.38333333334009,104.85000000001801,12.90273
2008,14.38333333334009,104.85833333335134,12.90274
2008,14.38333333334009,104.86666666668468,12.90274
2008,14.38333333334009,104.875000000018,12.90273
2008,14.38333333334009,104.88333333335135,12.90274
2008,14.38333333334009,104.89166666668467,12.90274
2008,14.38333333334009,104.90000000001801,12.90274
2008,14.38333333334009,104.90833333335135,12.90273
2008,14.38333333334009,104.91666666668468,12.90274
2008,14.38333333334009,104.92500000001802,12.90273
2008,14.38333333334009,104.93333333335134,12.90274
2008,14.38333333334009,104.94166666668468,17.47958
2008,14.38333333334009,104.95000000001801,27.43334
2008,14.38333333334009,104.95833333335135,12.90273
2008,14.38333333334009,104.96666666668469,12.90274
2008,14.38333333334009,104.97500000001801,12.90273
2008,14.38333333334009,104.98333333335135,19.68974
2008,14.375000000006764,104.22500000001796,49.51775
2008,14.375000000006764,104.2333333333513,218.5379
2008,14.375000000006764,104.24166666668464,369.3344
2008,14.375000000006764,104.25000000001796,399.3353
2008,14.375000000006764,104.2583333333513,399.3353
2008,14.375000000006764,104.26666666668463,399.3353
2008,14.375000000006764,104.27500000001797,399.3353
2008,14.375000000006764,104.2833333333513,399.3352
2008,14.375000000006764,104.29166666668463,399.3353
2008,14.375000000006764,104.30000000001797,399.3353
2008,14.375000000006764,104.3083333333513,399.3353
2008,14.375000000006764,104.31666666668464,387.2407
2008,14.375000000006764,104.32500000001797,264.9624
2008,14.375000000006764,104.3333333333513,160.1553
2008,14.375000000006764,104.34166666668463,134.3782
2008,14.375000000006764,104.35000000001797,175.2363
2008,14.375000000006764,104.35833333335131,270.2029
2008,14.375000000006764,104.36666666668464,432.1327
2008,14.375000000006764,104.37500000001798,492.7744
2008,14.375000000006764,104.3833333333513,339.3096
2008,14.375000000006764,104.39166666668464,424.4638
2008,14.375000000006764,104.40000000001797,197.213
2008,14.375000000006764,104.40833333335131,149.851
2008,14.375000000006764,104.41666666668465,207.6653
2008,14.375000000006764,104.42500000001797,81.20039
2008,14.375000000006764,104.59166666668466,42.69801
2008,14.375000000006764,104.60000000001799,42.698
2008,14.375000000006764,104.60833333335133,42.69801
2008,14.375000000006764,104.61666666668467,42.69801
2008,14.375000000006764,104.62500000001799,42.698
2008,14.375000000006764,104.63333333335133,42.698
2008,14.375000000006764,104.64166666668466,42.69801
2008,14.375000000006764,104.650000000018,42.698
2008,14.375000000006764,104.65833333335132,42.69801
2008,14.375000000006764,104.66666666668466,42.69801
2008,14.375000000006764,104.675000000018,42.698
2008,14.375000000006764,104.68333333335133,42.698
2008,14.375000000006764,104.69166666668467,42.69801
2008,14.375000000006764,104.700000000018,42.698
2008,14.375000000006764,104.70833333335133,42.69801
2008,14.375000000006764,104.71666666668466,42.69801
2008,14.375000000006764,104.725000000018,42.698
2008,14.375000000006764,104.73333333335134,42.698
2008,14.375000000006764,104.74166666668467,42.69801
2008,14.375000000006764,104.750000000018,42.698
2008,14.375000000006764,104.75833333335133,42.69801
2008,14.375000000006764,104.76666666668467,42.69801
2008,14.375000000006764,104.775000000018,42.698
2008,14.375000000006764,104.78333333335134,42.698
2008,14.375000000006764,104.79166666668468,42.69801
2008,14.375000000006764,104.800000000018,42.698
2008,14.375000000006764,104.80833333335134,35.84221
2008,14.375000000006764,104.81666666668467,12.90322
2008,14.375000000006764,104.82500000001801,12.90322
2008,14.375000000006764,104.83333333335133,12.90322
2008,14.375000000006764,104.84166666668467,12.90322
2008,14.375000000006764,104.85000000001801,12.90322
2008,14.375000000006764,104.85833333335134,12.90322
2008,14.375000000006764,104.86666666668468,12.90322
2008,14.375000000006764,104.875000000018,12.90322
2008,14.375000000006764,104.88333333335135,12.90322
2008,14.375000000006764,104.89166666668467,12.90322
2008,14.375000000006764,104.90000000001801,12.90322
2008,14.375000000006764,104.90833333335135,12.90322
2008,14.375000000006764,104.91666666668468,12.90322
2008,14.375000000006764,104.92500000001802,12.90322
2008,14.375000000006764,104.93333333335134,12.90322
2008,14.375000000006764,104.94166666668468,12.90322
2008,14.375000000006764,104.95000000001801,12.90322
2008,14.375000000006764,104.95833333335135,12.90322
2008,14.375000000006764,104.96666666668469,12.90322
2008,14.375000000006764,104.97500000001801,12.90322
2008,14.375000000006764,104.98333333335135,12.90322
2008,14.375000000006764,104.99166666668468,21.81907
2008,14.375000000006764,105.00000000001802,48.22196
2008,14.366666666673424,104.22500000001796,106.7833
2008,14.366666666673424,104.2333333333513,383.2727
2008,14.366666666673424,104.24166666668464,399.3501
2008,14.366666666673424,104.25000000001796,399.3501
2008,14.366666666673424,104.2583333333513,399.3502
2008,14.366666666673424,104.26666666668463,399.3501
2008,14.366666666673424,104.27500000001797,399.3501
2008,14.366666666673424,104.2833333333513,399.3501
2008,14.366666666673424,104.29166666668463,399.3502
2008,14.366666666673424,104.30000000001797,399.3501
2008,14.366666666673424,104.3083333333513,399.3501
2008,14.366666666673424,104.31666666668464,399.3501
2008,14.366666666673424,104.32500000001797,399.3502
2008,14.366666666673424,104.3333333333513,399.3501
2008,14.366666666673424,104.34166666668463,399.3501
2008,14.366666666673424,104.35000000001797,399.3501
2008,14.366666666673424,104.35833333335131,399.3502
2008,14.366666666673424,104.36666666668464,445.3088
2008,14.366666666673424,104.37500000001798,494.3242
2008,14.366666666673424,104.3833333333513,494.3241
2008,14.366666666673424,104.39166666668464,494.3242
2008,14.366666666673424,104.40000000001797,475.9198
2008,14.366666666673424,104.40833333335131,475.5151
2008,14.366666666673424,104.41666666668465,494.3242
2008,14.366666666673424,104.42500000001797,421.5593
2008,14.366666666673424,104.43333333335131,56.43535
2008,14.366666666673424,104.44166666668464,54.01883
2008,14.366666666673424,104.45000000001798,55.94365
2008,14.366666666673424,104.575000000018,55.18961
2008,14.366666666673424,104.58333333335132,42.69959
2008,14.366666666673424,104.59166666668466,42.69959
2008,14.366666666673424,104.60000000001799,42.69959
2008,14.366666666673424,104.60833333335133,42.69959
2008,14.366666666673424,104.61666666668467,42.69959
2008,14.366666666673424,104.62500000001799,42.69959
2008,14.366666666673424,104.63333333335133,42.69959
2008,14.366666666673424,104.64166666668466,42.69959
2008,14.366666666673424,104.650000000018,42.69959
2008,14.366666666673424,104.65833333335132,42.69959
2008,14.366666666673424,104.66666666668466,42.69959
2008,14.366666666673424,104.675000000018,42.69958
2008,14.366666666673424,104.68333333335133,42.69959
2008,14.366666666673424,104.69166666668467,42.69959
2008,14.366666666673424,104.700000000018,42.69959
2008,14.366666666673424,104.70833333335133,42.69959
2008,14.366666666673424,104.71666666668466,42.69959
2008,14.366666666673424,104.725000000018,42.69959
2008,14.366666666673424,104.73333333335134,42.69959
2008,14.366666666673424,104.74166666668467,42.69959
2008,14.366666666673424,104.750000000018,42.69959
2008,14.366666666673424,104.75833333335133,42.6996
2008,14.366666666673424,104.76666666668467,42.69959
2008,14.366666666673424,104.775000000018,42.69958
2008,14.366666666673424,104.78333333335134,42.69959
2008,14.366666666673424,104.79166666668468,42.6996
2008,14.366666666673424,104.800000000018,42.69959
2008,14.366666666673424,104.80833333335134,42.26907
2008,14.366666666673424,104.81666666668467,21.03002
2008,14.366666666673424,104.82500000001801,13.51842
2008,14.366666666673424,104.83333333335133,12.9037
2008,14.366666666673424,104.84166666668467,12.9037
2008,14.366666666673424,104.85000000001801,12.9037
2008,14.366666666673424,104.85833333335134,12.9037
2008,14.366666666673424,104.86666666668468,12.9037
2008,14.366666666673424,104.875000000018,12.9037
2008,14.366666666673424,104.88333333335135,12.9037
2008,14.366666666673424,104.89166666668467,12.9037
2008,14.366666666673424,104.90000000001801,12.9037
2008,14.366666666673424,104.90833333335135,12.9037
2008,14.366666666673424,104.91666666668468,12.9037
2008,14.366666666673424,104.92500000001802,12.9037
2008,14.366666666673424,104.93333333335134,12.9037
2008,14.366666666673424,104.94166666668468,12.9037
2008,14.366666666673424,104.95000000001801,12.9037
2008,14.366666666673424,104.95833333335135,12.9037
2008,14.366666666673424,104.96666666668469,12.9037
2008,14.366666666673424,104.97500000001801,12.9037
2008,14.366666666673424,104.98333333335135,12.9037
2008,14.366666666673424,104.99166666668468,12.9037
2008,14.366666666673424,105.00000000001802,34.31461
2008,14.358333333340099,104.22500000001796,106.7873
2008,14.358333333340099,104.2333333333513,383.2282
2008,14.358333333340099,104.24166666668464,399.3651
2008,14.358333333340099,104.25000000001796,399.365
2008,14.358333333340099,104.2583333333513,399.3651
2008,14.358333333340099,104.26666666668463,399.365
2008,14.358333333340099,104.27500000001797,399.3651
2008,14.358333333340099,104.2833333333513,399.365
2008,14.358333333340099,104.29166666668463,399.3651
2008,14.358333333340099,104.30000000001797,399.365
2008,14.358333333340099,104.3083333333513,399.3651
2008,14.358333333340099,104.31666666668464,399.3651
2008,14.358333333340099,104.32500000001797,399.3651
2008,14.358333333340099,104.3333333333513,399.365
2008,14.358333333340099,104.34166666668463,399.3651
2008,14.358333333340099,104.35000000001797,399.365
2008,14.358333333340099,104.35833333335131,399.3651
2008,14.358333333340099,104.36666666668464,444.9599
2008,14.358333333340099,104.37500000001798,494.3427
2008,14.358333333340099,104.3833333333513,494.3426
2008,14.358333333340099,104.39166666668464,494.3427
2008,14.358333333340099,104.40000000001797,494.3426
2008,14.358333333340099,104.40833333335131,494.3427
2008,14.358333333340099,104.41666666668465,494.3426
2008,14.358333333340099,104.42500000001797,494.3426
2008,14.358333333340099,104.43333333335131,413.0297
2008,14.358333333340099,104.44166666668464,379.5753
2008,14.358333333340099,104.45000000001798,382.9914
2008,14.358333333340099,104.45833333335132,417.0975
2008,14.358333333340099,104.46666666668465,54.02084
2008,14.358333333340099,104.50000000001799,42.70119
2008,14.358333333340099,104.50833333335132,42.70119
2008,14.358333333340099,104.51666666668466,42.71532
2008,14.358333333340099,104.52500000001798,44.86744
2008,14.358333333340099,104.53333333335132,60.34494
2008,14.358333333340099,104.54166666668465,57.07337
2008,14.358333333340099,104.55000000001799,64.55048
2008,14.358333333340099,104.55833333335133,67.24738
2008,14.358333333340099,104.56666666668465,49.46192
2008,14.358333333340099,104.575000000018,48.27154
2008,14.358333333340099,104.58333333335132,42.70118
2008,14.358333333340099,104.59166666668466,42.70119
2008,14.358333333340099,104.60000000001799,42.70118
2008,14.358333333340099,104.60833333335133,42.70119
2008,14.358333333340099,104.61666666668467,42.70118
2008,14.358333333340099,104.62500000001799,42.70118
2008,14.358333333340099,104.63333333335133,42.70118
2008,14.358333333340099,104.64166666668466,42.70119
2008,14.358333333340099,104.650000000018,42.70119
2008,14.358333333340099,104.65833333335132,42.70119
2008,14.358333333340099,104.66666666668466,42.70118
2008,14.358333333340099,104.675000000018,42.70118
2008,14.358333333340099,104.68333333335133,42.70119
2008,14.358333333340099,104.69166666668467,42.70119
2008,14.358333333340099,104.700000000018,42.70118
2008,14.358333333340099,104.70833333335133,42.70119
2008,14.358333333340099,104.71666666668466,42.70118
2008,14.358333333340099,104.725000000018,42.70119
2008,14.358333333340099,104.73333333335134,42.70118
2008,14.358333333340099,104.74166666668467,42.70119
2008,14.358333333340099,104.750000000018,42.70118
2008,14.358333333340099,104.75833333335133,42.70119
2008,14.358333333340099,104.76666666668467,42.70118
2008,14.358333333340099,104.775000000018,42.70118
2008,14.358333333340099,104.78333333335134,42.70118
2008,14.358333333340099,104.79166666668468,42.70119
2008,14.358333333340099,104.800000000018,42.70118
2008,14.358333333340099,104.80833333335134,42.70119
2008,14.358333333340099,104.81666666668467,42.70118
2008,14.358333333340099,104.82500000001801,19.8788
2008,14.358333333340099,104.83333333335133,12.90418
2008,14.358333333340099,104.84166666668467,12.90418
2008,14.358333333340099,104.85000000001801,12.90418
2008,14.358333333340099,104.85833333335134,12.90418
2008,14.358333333340099,104.86666666668468,12.90418
2008,14.358333333340099,104.875000000018,12.90418
2008,14.358333333340099,104.88333333335135,12.90418
2008,14.358333333340099,104.89166666668467,12.90418
2008,14.358333333340099,104.90000000001801,12.90418
2008,14.358333333340099,104.90833333335135,12.90418
2008,14.358333333340099,104.91666666668468,12.90418
2008,14.358333333340099,104.92500000001802,12.90418
2008,14.358333333340099,104.93333333335134,12.90418
2008,14.358333333340099,104.94166666668468,12.90418
2008,14.358333333340099,104.95000000001801,12.90418
2008,14.358333333340099,104.95833333335135,12.90418
2008,14.358333333340099,104.96666666668469,12.90418
2008,14.358333333340099,104.97500000001801,12.90418
2008,14.358333333340099,104.98333333335135,12.90418
2008,14.358333333340099,104.99166666668468,12.90418
2008,14.358333333340099,105.00000000001802,42.13547
2008,14.350000000006759,104.22500000001796,106.7913
2008,14.350000000006759,104.2333333333513,347.0678
2008,14.350000000006759,104.24166666668464,399.3799
2008,14.350000000006759,104.25000000001796,399.3798
2008,14.350000000006759,104.2583333333513,399.3799
2008,14.350000000006759,104.26666666668463,399.3798
2008,14.350000000006759,104.27500000001797,399.3799
2008,14.350000000006759,104.2833333333513,399.3798
2008,14.350000000006759,104.29166666668463,399.3799
2008,14.350000000006759,104.30000000001797,399.3798
2008,14.350000000006759,104.3083333333513,399.3799
2008,14.350000000006759,104.31666666668464,399.3799
2008,14.350000000006759,104.32500000001797,399.3799
2008,14.350000000006759,104.3333333333513,399.3798
2008,14.350000000006759,104.34166666668463,399.3799
2008,14.350000000006759,104.35000000001797,399.3798
2008,14.350000000006759,104.35833333335131,399.3799
2008,14.350000000006759,104.36666666668464,444.6108
2008,14.350000000006759,104.37500000001798,494.361
2008,14.350000000006759,104.3833333333513,494.3609
2008,14.350000000006759,104.39166666668464,494.361
2008,14.350000000006759,104.40000000001797,494.361
2008,14.350000000006759,104.40833333335131,494.361
2008,14.350000000006759,104.41666666668465,494.361
2008,14.350000000006759,104.42500000001797,494.361
2008,14.350000000006759,104.43333333335131,494.3609
2008,14.350000000006759,104.44166666668464,494.361
2008,14.350000000006759,104.45000000001798,494.3609
2008,14.350000000006759,104.45833333335132,374.8214
2008,14.350000000006759,104.46666666668465,106.9608
2008,14.350000000006759,104.47500000001799,44.04313
2008,14.350000000006759,104.48333333335131,42.70277
2008,14.350000000006759,104.49166666668465,42.70277
2008,14.350000000006759,104.50000000001799,42.70277
2008,14.350000000006759,104.50833333335132,42.70277
2008,14.350000000006759,104.51666666668466,42.70276
2008,14.350000000006759,104.52500000001798,42.70276
