ISO_code,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion,Education (source),Employment (source),Parliamentary Representation (source),Poverty Alleviation (source),Legal Protection (source),Gender-Equitable Births (source),Maternal Survival (source),Attitudes Against Violence (source),Absence of Child Marriage (source),Water Sanitation Access (source),Electricity Access (source),Cell Phone Use (source),Financial Inclusion (source),Subregion,Region,Income,Education (score),Employment (score),Parliamentary Representation (score),Poverty Alleviation (score),Legal Protection (score),Gender-Equitable Births (score),Maternal Survival (score),Attitudes Against Violence (score),Absence of Child Marriage (score),Water Sanitation Access (score),Electricity Access (score),Cell Phone Use (score),Financial Inclusion (score),Equity,Protection,Resources,WSI (Baseline),included_index,Economy
AFG,2005,0.21798614122447316,48.24035202815238,25.925925925925927,4.226653060887359,0.19791666666666666,106.3,1102.80976,7.485015354535181,34.8,30.23956107419302,28.7,4.915778177,0.026162300258874893,TSI,TSI,TSI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.0,0.4524238664143306,0.2474747474747475,0.9538070703728158,0.14444444444444443,0.6571428571428571,0.34634118010502524,0.8282495884353063,0.5456919060052219,0.24142869686604987,0.28125,0.015389398523065622,0.01836890826458572,35.96300257412676,59.43563829221026,13.91092509134253,30.980348275843212,True,Afghanistan
AFG,2006,0.21798614122447316,48.24035202815238,25.925925925925927,4.226653060887359,0.19791666666666666,106.3,1044.40033,7.485015354535181,34.8,32.03136775730402,33.5,9.905952707,0.026162300258874893,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.0,0.4524238664143306,0.2474747474747475,0.9538070703728158,0.14444444444444443,0.6571428571428571,0.3809956935132046,0.8282495884353063,0.5456919060052219,0.2609127074528698,0.32963709677419356,0.031011703227768268,0.01836890826458572,35.96300257412676,60.30200112741475,15.998260392985433,32.61520730432684,True,Afghanistan
AFG,2007,0.21798614122447316,48.24035202815238,25.925925925925927,4.226653060887359,0.19791666666666666,106.3,1023.49547,6.655805502994708,34.8,33.97018990604027,38.4,18.02123984,0.026162300258874893,TSI,TSI,ORI,MDL_POV,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.0,0.4524238664143306,0.2474747474747475,0.9538070703728158,0.14444444444444443,0.6571428571428571,0.39339861802669673,0.8478083849739901,0.5456919060052219,0.2819953563948584,0.3790322580645161,0.05641752572870567,0.01836890826458572,35.96300257412676,61.10104415371915,18.395351211316648,34.31923142702189,True,Afghanistan
AFG,2008,0.21798614122447316,48.24035202815238,25.872093023255815,4.860358276774148,0.22916666666666666,106.3,962.32152,5.826595651454236,34.8,35.92499296903622,42.4,29.88931593,0.026162300258874893,TSI,ORI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.0,0.4524238664143306,0.24696088794926005,0.9468813303084792,0.17777777777777776,0.6571428571428571,0.4296933305501075,0.867367181512674,0.5456919060052219,0.3032517809486682,0.41935483870967744,0.09357187771017353,0.01836890826458572,36.480877248996954,62.49738188027152,20.86368514082762,36.23314560274751,True,Afghanistan
AFG,2009,0.21798614122447316,40.39482834626853,25.872093023255815,5.4940634926609375,0.22916666666666666,106.2,913.03576,4.997385799913762,34.8,37.895843359179615,48.3,38.34172829,0.026162300258874893,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.0,0.36942443168058986,0.24696088794926005,0.9399555902441428,0.17777777777777776,0.6628571428571426,0.45893473952725905,0.8869259780513579,0.5456919060052219,0.324682703284509,0.4788306451612903,0.12003310879214829,0.01836890826458572,34.682373753035414,63.86024416102454,23.54788413756333,37.36202668993434,True,Afghanistan
AFG,2010,0.21798614122447316,32.549304664384685,25.925925925925927,6.127768708547727,0.22916666666666666,106.1,898.66925,4.168175948373289,34.8,39.88280517640973,42.7,36.23965543,0.026162300258874893,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.0,0.2864249969468491,0.2474747474747475,0.9330298501798062,0.17777777777777776,0.6685714285714288,0.46745843875568394,0.9064847745900418,0.5456919060052219,0.34628882042171155,0.42237903225806456,0.11345233240186725,0.01836890826458572,32.89414744758361,64.70516369805941,22.512227333655726,36.32107385849171,True,Afghanistan
AFG,2011,0.21798614122447316,24.703780982500838,27.635327635327634,6.761473924434516,0.22916666666666666,105.9,883.71393,3.3389660968328165,34.8,41.88614762305103,43.2,47.17359546,0.026162300258874893,TSI,TSI,ORI,MDL_POV,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,ORI,Southern Asia,South Asia,Low income,0.0,0.20342556221310837,0.2637917637917638,0.9261041101154698,0.17777777777777776,0.6799999999999995,0.4763314809590339,0.9260435711287257,0.5456919060052219,0.3680730596520364,0.42741935483870974,0.14768226599330933,0.01836890826458572,31.421984277962395,65.70167395232451,24.03858971871603,36.74850498025223,True,Afghanistan
AFG,2012,0.21798614122447316,16.85825730061699,27.635327635327634,10.347119143550582,0.22916666666666666,105.8,833.47718,2.5097562452923423,34.8,43.90573661248899,69.1,50.35079702,0.03014961878458659,TSI,ORI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.0,0.12042612747936762,0.2637917637917638,0.8869167306715784,0.17777777777777776,0.6857142857142857,0.5061371155365044,0.9456023676674097,0.5456919060052219,0.3900339629247677,0.688508064516129,0.1576288541497313,0.022388136354165426,28.97824799440975,67.07864187308554,31.463975448619834,39.39943495126738,True,Afghanistan
AFG,2013,0.21798614122447316,19.828221154602204,27.635327635327634,13.93276436266665,0.22916666666666666,105.7,820.68535,2.791592385862713,34.8,45.94163782073936,68.0,53.28634042,0.034136937310298286,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.0,0.15184599580882305,0.2637917637917638,0.8477293512276869,0.17777777777777776,0.6914285714285711,0.5137265517670951,0.9389546225635338,0.5456919060052219,0.4121722443974083,0.6774193548387097,0.16681890415559328,0.02640736444374513,28.82289777212103,67.24504129411055,32.0704466958864,39.612687241783014,True,Afghanistan
AFG,2014,0.21798614122447316,22.79818500858742,27.635327635327634,17.518409581782716,0.22916666666666666,105.6,785.35402,3.073428526433083,34.8,47.99392197487637,89.5,56.26314295,0.03812425583600998,TSI,ORI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,ORI,Southern Asia,South Asia,Low income,0.0,0.1832658641382785,0.2637917637917638,0.8085419717837954,0.17777777777777776,0.6971428571428573,0.5346887499808733,0.9323068774596579,0.5456919060052219,0.43448867315240214,0.8941532258064516,0.1761381205256447,0.03042659253332483,28.667547549832307,67.74575976471526,38.38016530044558,42.084919427226566,True,Afghanistan
AFG,2015,0.21798614122447316,22.15998515661301,27.635327635327634,21.104054800898783,0.22916666666666666,105.6,775.69274,3.3552646670034534,34.8,50.06286444559796,71.5,58.39109599,0.04754386842250824,ORI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,ORI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.0,0.1765142145213961,0.2637917637917638,0.769354592339904,0.17777777777777776,0.6971428571428573,0.5404208202527485,0.9256591323557821,0.5456919060052219,0.4569862435560748,0.7127016129032259,0.1827999177410175,0.03992158804383644,27.748766968616835,67.72286789391524,34.810234056103866,40.29291225716748,True,Afghanistan
AFG,2016,0.29489041180470804,21.521785304638605,27.444794952681388,24.68970002001485,0.22916666666666666,105.5,749.8157,3.637100807573824,34.037499999999994,52.14832698995505,97.7,62.37109623,0.0569634810090065,TSI,TSI,ORI,MDL_POV,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.06348549209820491,0.16976256490451372,0.26197304273014055,0.7301672128960126,0.17777777777777776,0.7028571428571426,0.5557737560654075,0.9190113872519063,0.5556462140992168,0.4796634523619496,0.9768145161290323,0.19525975779275806,0.049416583554348054,28.06332180813299,68.33221250684183,42.5288577459522,43.36600603458407,True,Afghanistan
AFG,2017,0.3717946823849429,20.883585452664196,28.391167192429023,24.68970002001485,0.22916666666666666,105.4,681.80756,3.9189369481441942,33.275,54.25293020801672,97.7,67.13641492,0.06638309359550476,TSI,ORI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,ORI,Southern Asia,South Asia,Low income,0.1269709841964098,0.16301091528763131,0.2710065959277316,0.7301672128960126,0.17777777777777776,0.7085714285714281,0.596123216751727,0.9123636421480305,0.5656005221932114,0.5025487958358186,0.9768145161290323,0.21017812590646703,0.058911579064859665,29.37866972171126,69.5664702416099,43.71132542340443,44.70355110742232,True,Afghanistan
AFG,2018,0.4486989529651778,18.845365571731218,27.444794952681388,24.68970002001485,0.22916666666666666,105.3,663.4275,4.2007730887145645,32.512499999999996,56.37725725797001,93.4,59.90264778,0.061530462466180325,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.1904564762946147,0.14144816118223696,0.26197304273014055,0.7301672128960126,0.17777777777777776,0.7142857142857143,0.6070281688410237,0.9057158970441546,0.5755548302872062,0.5256486152087959,0.933467741935484,0.18753200125800798,0.05402011348026145,30.036453417615654,70.06461526145247,42.51671179706373,44.72692289700698,True,Afghanistan
AFG,2019,0.5256032235454127,16.80714569079824,26.498422712933753,24.68970002001485,0.22916666666666666,105.3,644.27255,4.256323009800563,31.75,58.5212645213054,97.7,59.78387904,0.05667783133685589,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.25394196839281963,0.1198854070768426,0.25293948953254947,0.7301672128960126,0.17777777777777776,0.7142857142857143,0.6183928658019083,0.904405626064809,0.585509138381201,0.548962436175529,0.9768145161290323,0.18716018230968884,0.049128647895663236,30.69423711352004,70.56483361334081,44.05164456274783,45.695043734048426,True,Afghanistan
AFG,2020,0.6025074941256475,14.768925809865264,27.21518987341772,24.68970002001485,0.22916666666666666,105.2,620.40751,4.311872930886562,30.987499999999997,60.59317490929243,97.7,58.1902139,0.05182520020753145,TSI,ORI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Southern Asia,South Asia,Low income,0.3174274604910245,0.0983226529714483,0.2597813578826237,0.7301672128960126,0.17777777777777776,0.7199999999999998,0.6325520751738665,0.9030953550854633,0.5954634464751958,0.5714922795537172,0.9768145161290323,0.18217103368078455,0.04423718231106502,31.66952924037774,71.27777191836313,44.36787529186497,46.439562352096374,True,Afghanistan
AFG,2021,0.6794117647058824,25.04890412595526,27.21518987341772,24.68970002001485,0.22916666666666666,105.2,620.40751,4.367422851972561,30.224999999999998,62.67877101539828,97.7,56.55443457,0.046972569078207016,ORI,ORI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,ORI,ORI,ORI,ORI,Southern Asia,South Asia,Low income,0.38091295258922936,0.20707669207795004,0.2597813578826237,0.7301672128960126,0.17777777777777776,0.7199999999999998,0.6325520751738665,0.9017850841061177,0.6054177545691906,0.5941709407029454,0.9768145161290323,0.17705004182583345,0.039345716726466806,35.114319864471874,71.49387284622937,44.684530384606944,48.22846366202203,True,Afghanistan
AFG,2022,0.3000787172160685,25.04890412595526,27.21518987341772,24.68970002001485,0.22916666666666666,105.2,620.40751,4.42297277305856,29.4625,64.60567313182995,85.3,56.55443457,0.046972569078207016,ORI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,ORI,ORI,TSI,TSI,Southern Asia,South Asia,Low income,0.06776850680871244,0.20707669207795004,0.2597813578826237,0.7301672128960126,0.17777777777777776,0.7199999999999998,0.6325520751738665,0.900474813126772,0.6153720626631853,0.6151239718475416,0.8518145161290323,0.17705004182583345,0.039345716726466806,28.851430948861527,71.70997377409559,42.08335616322185,44.32197417751318,True,Afghanistan
AFG,2023,0.3000787172160685,25.04890412595526,0.0,24.68970002001485,0.125,105.1,620.40751,4.478522694144559,28.7,64.60567313182995,85.3,56.55443457,0.046972569078207016,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,ORI,TSI,TSI,TSI,TSI,Southern Asia,South Asia,Low income,0.06776850680871244,0.20707669207795004,0.0,0.7301672128960126,0.06666666666666667,0.7257142857142859,0.6325520751738665,0.8991645421474264,0.6253263707571801,0.6151239718475416,0.8518145161290323,0.17705004182583345,0.039345716726466806,21.433581568986835,72.06893184481898,42.08335616322185,40.20848721117322,True,Afghanistan
AFG,2024,0.3000787172160685,25.04890412595526,0.0,24.68970002001485,0.125,105.1,620.40751,4.478522694144559,28.7,64.60567313182995,85.3,56.55443457,0.046972569078207016,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Southern Asia,South Asia,Low income,0.06776850680871244,0.20707669207795004,0.0,0.7301672128960126,0.06666666666666667,0.7257142857142859,0.6325520751738665,0.8991645421474264,0.6253263707571801,0.6151239718475416,0.8518145161290323,0.17705004182583345,0.039345716726466806,21.433581568986835,72.06893184481898,42.08335616322185,40.20848721117322,True,Afghanistan
AGO,1995,0.6323232323232323,67.47305748996665,9.545454545454545,21.4,0.53125,103.1,859.92091,18.350702179172337,30.3,32.04116353086099,24.2,0.01433269,0.3892834484577179,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_AFR,TSI,TSI,TSI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.09111570247933884,0.766120218579235,0.5,0.8400000000000002,0.4904479606201275,0.5719577010905941,0.6044386422976501,0.26101922617360523,0.23588709677419353,4.487010405586847e-05,0.38439602883447394,47.10334689442791,62.6711076002093,22.033680547158212,40.21629535950324,True,Angola
AGO,1996,0.6323232323232323,67.47305748996665,9.545454545454545,21.4,0.53125,103.1,859.92091,18.350702179172337,30.3,32.04116353086099,24.2,0.02292929,0.3892834484577179,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_AFR,TSI,TSI,TSI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.09111570247933884,0.766120218579235,0.5,0.8400000000000002,0.4904479606201275,0.5719577010905941,0.6044386422976501,0.26101922617360523,0.23588709677419353,7.178273082214046e-05,0.38439602883447394,47.10334689442791,62.6711076002093,22.03435336282737,40.21670470068143,True,Angola
AGO,1997,0.6323232323232323,67.47305748996665,9.545454545454545,21.4,0.53125,103.0,859.92091,18.350702179172337,30.3,32.04116353086099,24.2,0.04742069,0.3892834484577179,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_AFR,TSI,TSI,TSI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.09111570247933884,0.766120218579235,0.5,0.8457142857142855,0.4904479606201275,0.5719577010905941,0.6044386422976501,0.26101922617360523,0.23588709677419353,0.0001484558233451698,0.38439602883447394,47.10334689442791,62.81396474306643,22.036270190140446,40.248406189908394,True,Angola
AGO,1998,0.6323232323232323,67.47305748996665,9.545454545454545,21.4,0.53125,103.0,859.92091,18.350702179172337,30.3,32.04116353086099,24.2,0.063903735,0.3892834484577179,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_AFR,TSI,TSI,TSI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.09111570247933884,0.766120218579235,0.5,0.8457142857142855,0.4904479606201275,0.5719577010905941,0.6044386422976501,0.26101922617360523,0.23588709677419353,0.00020005785648113817,0.38439602883447394,47.10334689442791,62.81396474306643,22.037560240968844,40.24919158411098,True,Angola
AGO,1999,0.6323232323232323,67.47305748996665,15.454545454545455,21.4,0.53125,103.0,859.92091,18.350702179172337,30.3,32.04116353086099,24.2,0.151221568,0.3892834484577179,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_AFR,TSI,TSI,TSI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.1475206611570248,0.766120218579235,0.5,0.8457142857142855,0.4904479606201275,0.5719577010905941,0.6044386422976501,0.26101922617360523,0.23588709677419353,0.0004734161899581718,0.38439602883447394,48.231446067981636,62.81396474306643,22.04439419930577,40.57216839253941,True,Angola
AGO,2000,0.6323232323232323,67.47305748996665,15.454545454545455,21.4,0.53125,102.9,859.92091,18.350702179172337,30.3,32.04116353086099,24.2,0.157410653,0.3892834484577179,TSI,TSI,ORI,ORI,ORI,ORI,ORI,AVG_AFR,TSI,ORI,ORI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.1475206611570248,0.766120218579235,0.5,0.851428571428571,0.4904479606201275,0.5719577010905941,0.6044386422976501,0.26101922617360523,0.23588709677419353,0.0004927918192336682,0.38439602883447394,48.231446067981636,62.95682188592357,22.04487859003766,40.60320011678183,True,Angola
AGO,2001,0.6323232323232323,67.47305748996665,15.454545454545455,20.549999999999997,0.625,102.9,799.64079,18.350702179172337,30.3,33.36682238118407,20.0,0.442697606,0.3892834484577179,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_AFR,TSI,ORI,ORI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.1475206611570248,0.7754098360655738,0.6,0.851428571428571,0.5262123607655604,0.5719577010905941,0.6044386422976501,0.27543437001566357,0.1935483870967742,0.0013859148315148004,0.38439602883447394,50.41723841770842,63.85093188955939,21.369117519460662,40.974245047198956,True,Angola
AGO,2002,0.6323232323232323,67.47305748996665,15.454545454545455,19.7,0.625,102.9,758.27183,18.350702179172337,30.3,34.697398290682465,26.3,0.799262897,0.3892834484577179,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_AFR,TSI,ORI,ORI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.1475206611570248,0.7846994535519125,0.6,0.851428571428571,0.5507567053859828,0.5719577010905941,0.6044386422976501,0.28990298169771317,0.2570564516129032,0.0025021827274841557,0.38439602883447394,50.603030767435186,64.46454050506995,23.346441121814358,42.387652874560466,True,Angola
AGO,2003,0.6323232323232323,67.47305748996665,15.454545454545455,18.849999999999998,0.625,102.9,676.49647,18.350702179172337,30.3,35.983638632211324,27.4,1.931104589,0.3892834484577179,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_AFR,TSI,ORI,ORI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.1475206611570248,0.7939890710382513,0.6,0.851428571428571,0.5992743045061708,0.5719577010905941,0.6044386422976501,0.3038894907713545,0.26814516129032256,0.006045540917385021,0.38439602883447394,50.78882311716196,65.67748048307466,24.0619055453384,43.13583576979358,True,Angola
AGO,2004,0.6323232323232323,67.47305748996665,15.454545454545455,18.0,0.625,102.9,594.19216,18.350702179172337,30.3,37.270502381539416,28.4,3.942225093,0.3892834484577179,TSI,ORI,ORI,TSI,ORI,ORI,ORI,AVG_AFR,TSI,ORI,ORI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.655890677102462,0.1475206611570248,0.8032786885245902,0.6,0.851428571428571,0.6481057314597627,0.5719577010905941,0.6044386422976501,0.31788277874825294,0.2782258064516129,0.012341580689637865,0.38439602883447394,50.97461546688874,66.89826615691445,24.821154868099438,43.90664653755106,True,Angola
AGO,2005,0.6323232323232323,68.73433487077075,15.0,17.15,0.625,102.9,549.83896,18.350702179172337,30.3,38.55505342797921,29.4,8.282974634,0.3892834484577179,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_AFR,TSI,ORI,ORI,ORI,TSI,Central Africa,Sub-Saharan Africa,Lower middle income,0.34204074656036015,0.6692339941191352,0.1431818181818182,0.812568306010929,0.6,0.851428571428571,0.6744206358184537,0.5719577010905941,0.6044386422976501,0.33185091851692977,0.2883064516129032,0.02593078715298378,0.38439602883447394,51.34049729744484,67.55613876588173,25.762104652932265,44.70630157660749,True,Angola
